SIZE ,SHAPE ,STOCK ,COLORSPEC ,COATING ,PRODUCT STYLE ,,,DRILL HOLE ,RunSize,UnitPrice,TotalPrice
"2.5"" x 2.5""",Square,16PT C2S,5/4 (4/4 with Foil on Front),UV on 4-color side,Regular Hang Tags,,,No Drill Hole,5000,0.0842,420.79
"2.5"" x 2.5""",Square,16PT C2S,5/0 (4/0 with Foil on Front),UV Coating Front Only,Regular Hang Tags,,,"Standard Drill Hole 1/8""",500,0.1937,96.86
"2.5"" x 2.5""",Square,16PT C2S,5/0 (4/0 with Foil on Front),UV Coating Front Only,Regular Hang Tags,,,"Standard Drill Hole 1/8""",1000,0.1381,138.14
"2.5"" x 2.5""",Square,16PT C2S,5/0 (4/0 with Foil on Front),UV Coating Front Only,Regular Hang Tags,,,"Standard Drill Hole 1/8""",2500,0.0934,233.42
"2.5"" x 2.5""",Square,16PT C2S,5/0 (4/0 with Foil on Front),UV Coating Front Only,Regular Hang Tags,,,"Standard Drill Hole 1/8""",5000,0.0705,352.50
"2.5"" x 2.5""",Square,16PT C2S,5/0 (4/0 with Foil on Front),UV Coating Front Only,Regular Hang Tags,,,No Drill Hole,500,0.1937,96.86
"2.5"" x 2.5""",Square,16PT C2S,5/0 (4/0 with Foil on Front),UV Coating Front Only,Regular Hang Tags,,,No Drill Hole,1000,0.1381,138.14
"2.5"" x 2.5""",Square,16PT C2S,5/0 (4/0 with Foil on Front),UV Coating Front Only,Regular Hang Tags,,,No Drill Hole,2500,0.0934,233.42
"2.5"" x 2.5""",Square,16PT C2S,5/0 (4/0 with Foil on Front),UV Coating Front Only,Regular Hang Tags,,,No Drill Hole,5000,0.0705,352.50
"2.5"" x 2.5""",Square,16PT C2S,5/0 (4/0 with Foil on Front),Spot UV,Regular Hang Tags,Spot UV Front,,"Standard Drill Hole 1/8""",500,0.2541,127.04
"2.5"" x 2.5""",Square,16PT C2S,5/0 (4/0 with Foil on Front),Spot UV,Regular Hang Tags,Spot UV Front,,"Standard Drill Hole 1/8""",1000,0.1842,184.19
"2.5"" x 2.5""",Square,16PT C2S,5/0 (4/0 with Foil on Front),Spot UV,Regular Hang Tags,Spot UV Front,,"Standard Drill Hole 1/8""",2500,0.1226,306.46
"2.5"" x 2.5""",Square,16PT C2S,5/0 (4/0 with Foil on Front),Spot UV,Regular Hang Tags,Spot UV Front,,"Standard Drill Hole 1/8""",5000,0.0915,457.30
"2.5"" x 2.5""",Square,16PT C2S,5/0 (4/0 with Foil on Front),Spot UV,Regular Hang Tags,Spot UV Front,,No Drill Hole,500,0.2541,127.04
"2.5"" x 2.5""",Square,16PT C2S,5/0 (4/0 with Foil on Front),Spot UV,Regular Hang Tags,Spot UV Front,,No Drill Hole,1000,0.1842,184.19
"2.5"" x 2.5""",Square,16PT C2S,5/0 (4/0 with Foil on Front),Spot UV,Regular Hang Tags,Spot UV Front,,No Drill Hole,2500,0.1226,306.46
"2.5"" x 2.5""",Square,16PT C2S,5/0 (4/0 with Foil on Front),Spot UV,Regular Hang Tags,Spot UV Front,,No Drill Hole,5000,0.0915,457.30
"2.5"" x 2.5""",Square,16PT C2S,5/0 (4/0 with Foil on Front),No Coating,Regular Hang Tags,,,"Standard Drill Hole 1/8""",500,0.1874,93.68
"2.5"" x 2.5""",Square,16PT C2S,5/0 (4/0 with Foil on Front),No Coating,Regular Hang Tags,,,"Standard Drill Hole 1/8""",1000,0.1350,134.96
"2.5"" x 2.5""",Square,16PT C2S,5/0 (4/0 with Foil on Front),No Coating,Regular Hang Tags,,,"Standard Drill Hole 1/8""",2500,0.0921,230.23
"2.5"" x 2.5""",Square,16PT C2S,5/0 (4/0 with Foil on Front),No Coating,Regular Hang Tags,,,"Standard Drill Hole 1/8""",5000,0.0699,349.33
"2.5"" x 2.5""",Square,16PT C2S,5/0 (4/0 with Foil on Front),No Coating,Regular Hang Tags,,,No Drill Hole,500,0.1874,93.68
"2.5"" x 2.5""",Square,16PT C2S,5/0 (4/0 with Foil on Front),No Coating,Regular Hang Tags,,,No Drill Hole,1000,0.1350,134.96
"2.5"" x 2.5""",Square,16PT C2S,5/0 (4/0 with Foil on Front),No Coating,Regular Hang Tags,,,No Drill Hole,2500,0.0921,230.23
"2.5"" x 2.5""",Square,16PT C2S,5/0 (4/0 with Foil on Front),No Coating,Regular Hang Tags,,,No Drill Hole,5000,0.0699,349.33
"2.5"" x 2.5""",Square,16PT C2S,5/0 (4/0 with Foil on Front),UV on 4-color side,Regular Hang Tags,,,"Standard Drill Hole 1/8""",500,0.1937,96.86
"2.5"" x 2.5""",Square,16PT C2S,5/0 (4/0 with Foil on Front),UV on 4-color side,Regular Hang Tags,,,"Standard Drill Hole 1/8""",1000,0.1381,138.14
"2.5"" x 2.5""",Square,16PT C2S,5/0 (4/0 with Foil on Front),UV on 4-color side,Regular Hang Tags,,,"Standard Drill Hole 1/8""",2500,0.0934,233.42
"2.5"" x 2.5""",Square,16PT C2S,5/0 (4/0 with Foil on Front),UV on 4-color side,Regular Hang Tags,,,"Standard Drill Hole 1/8""",5000,0.0705,352.50
"2.5"" x 2.5""",Square,16PT C2S,5/0 (4/0 with Foil on Front),UV on 4-color side,Regular Hang Tags,,,No Drill Hole,500,0.1937,96.86
"2.5"" x 2.5""",Square,16PT C2S,5/0 (4/0 with Foil on Front),UV on 4-color side,Regular Hang Tags,,,No Drill Hole,1000,0.1381,138.14
"2.5"" x 2.5""",Square,16PT C2S,5/0 (4/0 with Foil on Front),UV on 4-color side,Regular Hang Tags,,,No Drill Hole,2500,0.0934,233.42
"2.5"" x 2.5""",Square,16PT C2S,5/0 (4/0 with Foil on Front),UV on 4-color side,Regular Hang Tags,,,No Drill Hole,5000,0.0705,352.50
"2.5"" x 2.5""",Square,16PT C2S,4/5 (4/4 with Foil on Back),UV Coating Front Only,Regular Hang Tags,,,"Standard Drill Hole 1/8""",500,0.2319,115.93
"2.5"" x 2.5""",Square,16PT C2S,4/5 (4/4 with Foil on Back),UV Coating Front Only,Regular Hang Tags,,,"Standard Drill Hole 1/8""",1000,0.1858,185.78
"2.5"" x 2.5""",Square,16PT C2S,4/5 (4/4 with Foil on Back),UV Coating Front Only,Regular Hang Tags,,,"Standard Drill Hole 1/8""",2500,0.1143,285.82
"2.5"" x 2.5""",Square,16PT C2S,4/5 (4/4 with Foil on Back),UV Coating Front Only,Regular Hang Tags,,,"Standard Drill Hole 1/8""",5000,0.0842,420.79
"2.5"" x 2.5""",Square,16PT C2S,4/5 (4/4 with Foil on Back),UV Coating Front Only,Regular Hang Tags,,,No Drill Hole,500,0.2319,115.93
"2.5"" x 2.5""",Square,16PT C2S,4/5 (4/4 with Foil on Back),UV Coating Front Only,Regular Hang Tags,,,No Drill Hole,1000,0.1858,185.78
"2.5"" x 2.5""",Square,16PT C2S,4/5 (4/4 with Foil on Back),UV Coating Front Only,Regular Hang Tags,,,No Drill Hole,2500,0.1143,285.82
"2.5"" x 2.5""",Square,16PT C2S,4/5 (4/4 with Foil on Back),UV Coating Front Only,Regular Hang Tags,,,No Drill Hole,5000,0.0842,420.79
"2.5"" x 2.5""",Square,16PT C2S,4/5 (4/4 with Foil on Back),Spot UV,Regular Hang Tags,Spot UV Front,,"Standard Drill Hole 1/8""",500,0.3080,154.02
"2.5"" x 2.5""",Square,16PT C2S,4/5 (4/4 with Foil on Back),Spot UV,Regular Hang Tags,Spot UV Front,,"Standard Drill Hole 1/8""",1000,0.2477,247.71
"2.5"" x 2.5""",Square,16PT C2S,4/5 (4/4 with Foil on Back),Spot UV,Regular Hang Tags,Spot UV Front,,"Standard Drill Hole 1/8""",2500,0.1461,365.21
"2.5"" x 2.5""",Square,16PT C2S,4/5 (4/4 with Foil on Back),Spot UV,Regular Hang Tags,Spot UV Front,,"Standard Drill Hole 1/8""",5000,0.1080,539.87
"2.5"" x 2.5""",Square,16PT C2S,4/5 (4/4 with Foil on Back),Spot UV,Regular Hang Tags,Spot UV Front,,No Drill Hole,500,0.3080,154.02
"2.5"" x 2.5""",Square,16PT C2S,4/5 (4/4 with Foil on Back),Spot UV,Regular Hang Tags,Spot UV Front,,No Drill Hole,1000,0.2477,247.71
"2.5"" x 2.5""",Square,16PT C2S,4/5 (4/4 with Foil on Back),Spot UV,Regular Hang Tags,Spot UV Front,,No Drill Hole,2500,0.1461,365.21
"2.5"" x 2.5""",Square,16PT C2S,4/5 (4/4 with Foil on Back),Spot UV,Regular Hang Tags,Spot UV Front,,No Drill Hole,5000,0.1080,539.87
"2.5"" x 2.5""",Square,16PT C2S,4/5 (4/4 with Foil on Back),No Coating,Regular Hang Tags,,,"Standard Drill Hole 1/8""",500,0.2255,112.73
"2.5"" x 2.5""",Square,16PT C2S,4/5 (4/4 with Foil on Back),No Coating,Regular Hang Tags,,,"Standard Drill Hole 1/8""",1000,0.1556,155.61
"2.5"" x 2.5""",Square,16PT C2S,4/5 (4/4 with Foil on Back),No Coating,Regular Hang Tags,,,"Standard Drill Hole 1/8""",2500,0.1131,282.65
"2.5"" x 2.5""",Square,16PT C2S,4/5 (4/4 with Foil on Back),No Coating,Regular Hang Tags,,,"Standard Drill Hole 1/8""",5000,0.0835,417.60
"2.5"" x 2.5""",Square,16PT C2S,4/5 (4/4 with Foil on Back),No Coating,Regular Hang Tags,,,No Drill Hole,500,0.2255,112.73
"2.5"" x 2.5""",Square,16PT C2S,4/5 (4/4 with Foil on Back),No Coating,Regular Hang Tags,,,No Drill Hole,1000,0.1556,155.61
"2.5"" x 2.5""",Square,16PT C2S,4/5 (4/4 with Foil on Back),No Coating,Regular Hang Tags,,,No Drill Hole,2500,0.1131,282.65
"2.5"" x 2.5""",Square,16PT C2S,4/5 (4/4 with Foil on Back),No Coating,Regular Hang Tags,,,No Drill Hole,5000,0.0835,417.60
"2.5"" x 2.5""",Square,16PT C2S,4/5 (4/4 with Foil on Back),UV on 4-color side,Regular Hang Tags,,,"Standard Drill Hole 1/8""",500,0.2319,115.93
"2.5"" x 2.5""",Square,16PT C2S,4/5 (4/4 with Foil on Back),UV on 4-color side,Regular Hang Tags,,,"Standard Drill Hole 1/8""",1000,0.1858,185.78
"2.5"" x 2.5""",Square,16PT C2S,4/5 (4/4 with Foil on Back),UV on 4-color side,Regular Hang Tags,,,"Standard Drill Hole 1/8""",2500,0.1143,285.82
"2.5"" x 2.5""",Square,16PT C2S,4/5 (4/4 with Foil on Back),UV on 4-color side,Regular Hang Tags,,,"Standard Drill Hole 1/8""",5000,0.0842,420.79
"2.5"" x 2.5""",Square,16PT C2S,4/5 (4/4 with Foil on Back),UV on 4-color side,Regular Hang Tags,,,No Drill Hole,500,0.2319,115.93
"2.5"" x 2.5""",Square,16PT C2S,4/5 (4/4 with Foil on Back),UV on 4-color side,Regular Hang Tags,,,No Drill Hole,1000,0.1858,185.78
"2.5"" x 2.5""",Square,16PT C2S,4/5 (4/4 with Foil on Back),UV on 4-color side,Regular Hang Tags,,,No Drill Hole,2500,0.1143,285.82
"2.5"" x 2.5""",Square,16PT C2S,4/5 (4/4 with Foil on Back),UV on 4-color side,Regular Hang Tags,,,No Drill Hole,5000,0.0842,420.79
"2.5"" x 2.5""",Square,16PT C2S,5/1 (4/1 with Foil on Front),UV Coating Front Only,Regular Hang Tags,,,"Standard Drill Hole 1/8""",500,0.2096,104.79
"2.5"" x 2.5""",Square,16PT C2S,5/1 (4/1 with Foil on Front),UV Coating Front Only,Regular Hang Tags,,,"Standard Drill Hole 1/8""",1000,0.1509,150.85
"2.5"" x 2.5""",Square,16PT C2S,5/1 (4/1 with Foil on Front),UV Coating Front Only,Regular Hang Tags,,,"Standard Drill Hole 1/8""",2500,0.0991,247.71
"2.5"" x 2.5""",Square,16PT C2S,5/1 (4/1 with Foil on Front),UV Coating Front Only,Regular Hang Tags,,,"Standard Drill Hole 1/8""",5000,0.0734,366.80
"2.5"" x 2.5""",Square,16PT C2S,5/1 (4/1 with Foil on Front),UV Coating Front Only,Regular Hang Tags,,,No Drill Hole,500,0.2096,104.79
"2.5"" x 2.5""",Square,16PT C2S,5/1 (4/1 with Foil on Front),UV Coating Front Only,Regular Hang Tags,,,No Drill Hole,1000,0.1509,150.85
"2.5"" x 2.5""",Square,16PT C2S,5/1 (4/1 with Foil on Front),UV Coating Front Only,Regular Hang Tags,,,No Drill Hole,2500,0.0991,247.71
"2.5"" x 2.5""",Square,16PT C2S,5/1 (4/1 with Foil on Front),UV Coating Front Only,Regular Hang Tags,,,No Drill Hole,5000,0.0734,366.80
"2.5"" x 2.5""",Square,16PT C2S,5/1 (4/1 with Foil on Front),Spot UV,Regular Hang Tags,Spot UV Front,,"Standard Drill Hole 1/8""",500,0.2826,141.31
"2.5"" x 2.5""",Square,16PT C2S,5/1 (4/1 with Foil on Front),Spot UV,Regular Hang Tags,Spot UV Front,,"Standard Drill Hole 1/8""",1000,0.2048,204.84
"2.5"" x 2.5""",Square,16PT C2S,5/1 (4/1 with Foil on Front),Spot UV,Regular Hang Tags,Spot UV Front,,"Standard Drill Hole 1/8""",2500,0.1308,327.10
"2.5"" x 2.5""",Square,16PT C2S,5/1 (4/1 with Foil on Front),Spot UV,Regular Hang Tags,Spot UV Front,,"Standard Drill Hole 1/8""",5000,0.0956,477.95
"2.5"" x 2.5""",Square,16PT C2S,5/1 (4/1 with Foil on Front),Spot UV,Regular Hang Tags,Spot UV Front,,No Drill Hole,500,0.2826,141.31
"2.5"" x 2.5""",Square,16PT C2S,5/1 (4/1 with Foil on Front),Spot UV,Regular Hang Tags,Spot UV Front,,No Drill Hole,1000,0.2048,204.84
"2.5"" x 2.5""",Square,16PT C2S,5/1 (4/1 with Foil on Front),Spot UV,Regular Hang Tags,Spot UV Front,,No Drill Hole,2500,0.1308,327.10
"2.5"" x 2.5""",Square,16PT C2S,5/1 (4/1 with Foil on Front),Spot UV,Regular Hang Tags,Spot UV Front,,No Drill Hole,5000,0.0956,477.95
"2.5"" x 2.5""",Square,16PT C2S,5/1 (4/1 with Foil on Front),No Coating,Regular Hang Tags,,,"Standard Drill Hole 1/8""",500,0.2032,101.62
"2.5"" x 2.5""",Square,16PT C2S,5/1 (4/1 with Foil on Front),No Coating,Regular Hang Tags,,,"Standard Drill Hole 1/8""",1000,0.1445,144.50
"2.5"" x 2.5""",Square,16PT C2S,5/1 (4/1 with Foil on Front),No Coating,Regular Hang Tags,,,"Standard Drill Hole 1/8""",2500,0.0978,244.53
"2.5"" x 2.5""",Square,16PT C2S,5/1 (4/1 with Foil on Front),No Coating,Regular Hang Tags,,,"Standard Drill Hole 1/8""",5000,0.0727,363.62
"2.5"" x 2.5""",Square,16PT C2S,5/1 (4/1 with Foil on Front),No Coating,Regular Hang Tags,,,No Drill Hole,500,0.2032,101.62
"2.5"" x 2.5""",Square,16PT C2S,5/1 (4/1 with Foil on Front),No Coating,Regular Hang Tags,,,No Drill Hole,1000,0.1445,144.50
"2.5"" x 2.5""",Square,16PT C2S,5/1 (4/1 with Foil on Front),No Coating,Regular Hang Tags,,,No Drill Hole,2500,0.0978,244.53
"2.5"" x 2.5""",Square,16PT C2S,5/1 (4/1 with Foil on Front),No Coating,Regular Hang Tags,,,No Drill Hole,5000,0.0727,363.62
"2.5"" x 2.5""",Square,16PT C2S,5/1 (4/1 with Foil on Front),UV on 4-color side,Regular Hang Tags,,,"Standard Drill Hole 1/8""",500,0.2096,104.79
"2.5"" x 2.5""",Square,16PT C2S,5/1 (4/1 with Foil on Front),UV on 4-color side,Regular Hang Tags,,,"Standard Drill Hole 1/8""",1000,0.1509,150.85
"2.5"" x 2.5""",Square,16PT C2S,5/1 (4/1 with Foil on Front),UV on 4-color side,Regular Hang Tags,,,"Standard Drill Hole 1/8""",2500,0.0991,247.71
"2.5"" x 2.5""",Square,16PT C2S,5/1 (4/1 with Foil on Front),UV on 4-color side,Regular Hang Tags,,,"Standard Drill Hole 1/8""",5000,0.0734,366.80
"2.5"" x 2.5""",Square,16PT C2S,5/1 (4/1 with Foil on Front),UV on 4-color side,Regular Hang Tags,,,No Drill Hole,500,0.2096,104.79
"2.5"" x 2.5""",Square,16PT C2S,5/1 (4/1 with Foil on Front),UV on 4-color side,Regular Hang Tags,,,No Drill Hole,1000,0.1509,150.85
"2.5"" x 2.5""",Square,16PT C2S,5/1 (4/1 with Foil on Front),UV on 4-color side,Regular Hang Tags,,,No Drill Hole,2500,0.0991,247.71
"2.5"" x 2.5""",Square,16PT C2S,5/1 (4/1 with Foil on Front),UV on 4-color side,Regular Hang Tags,,,No Drill Hole,5000,0.0734,366.80
"2.5"" x 2.5""",Square,16PT C2S,5/5 (4/4 with Foil on Both Sides),UV Coating Front Only,Regular Hang Tags,,,"Standard Drill Hole 1/8""",500,0.2319,115.93
"2.5"" x 2.5""",Square,16PT C2S,5/5 (4/4 with Foil on Both Sides),UV Coating Front Only,Regular Hang Tags,,,"Standard Drill Hole 1/8""",1000,0.1858,185.78
"2.5"" x 2.5""",Square,16PT C2S,5/5 (4/4 with Foil on Both Sides),UV Coating Front Only,Regular Hang Tags,,,"Standard Drill Hole 1/8""",2500,0.1143,285.82
"2.5"" x 2.5""",Square,16PT C2S,5/5 (4/4 with Foil on Both Sides),UV Coating Front Only,Regular Hang Tags,,,"Standard Drill Hole 1/8""",5000,0.0842,420.79
"2.5"" x 2.5""",Square,16PT C2S,5/5 (4/4 with Foil on Both Sides),UV Coating Front Only,Regular Hang Tags,,,No Drill Hole,500,0.2319,115.93
"2.5"" x 2.5""",Square,16PT C2S,5/5 (4/4 with Foil on Both Sides),UV Coating Front Only,Regular Hang Tags,,,No Drill Hole,1000,0.1858,185.78
"2.5"" x 2.5""",Square,16PT C2S,5/5 (4/4 with Foil on Both Sides),UV Coating Front Only,Regular Hang Tags,,,No Drill Hole,2500,0.1143,285.82
"2.5"" x 2.5""",Square,16PT C2S,5/5 (4/4 with Foil on Both Sides),UV Coating Front Only,Regular Hang Tags,,,No Drill Hole,5000,0.0842,420.79
"2.5"" x 2.5""",Square,16PT C2S,5/5 (4/4 with Foil on Both Sides),Spot UV,Regular Hang Tags,Spot UV Front,,"Standard Drill Hole 1/8""",500,0.3080,154.02
"2.5"" x 2.5""",Square,16PT C2S,5/5 (4/4 with Foil on Both Sides),Spot UV,Regular Hang Tags,Spot UV Front,,"Standard Drill Hole 1/8""",1000,0.2477,247.71
"2.5"" x 2.5""",Square,16PT C2S,5/5 (4/4 with Foil on Both Sides),Spot UV,Regular Hang Tags,Spot UV Front,,"Standard Drill Hole 1/8""",2500,0.1461,365.21
"2.5"" x 2.5""",Square,16PT C2S,5/5 (4/4 with Foil on Both Sides),Spot UV,Regular Hang Tags,Spot UV Front,,"Standard Drill Hole 1/8""",5000,0.1080,539.87
"2.5"" x 2.5""",Square,16PT C2S,5/5 (4/4 with Foil on Both Sides),Spot UV,Regular Hang Tags,Spot UV Front,,No Drill Hole,500,0.3080,154.02
"2.5"" x 2.5""",Square,16PT C2S,5/5 (4/4 with Foil on Both Sides),Spot UV,Regular Hang Tags,Spot UV Front,,No Drill Hole,1000,0.2477,247.71
"2.5"" x 2.5""",Square,16PT C2S,5/5 (4/4 with Foil on Both Sides),Spot UV,Regular Hang Tags,Spot UV Front,,No Drill Hole,2500,0.1461,365.21
"2.5"" x 2.5""",Square,16PT C2S,5/5 (4/4 with Foil on Both Sides),Spot UV,Regular Hang Tags,Spot UV Front,,No Drill Hole,5000,0.1080,539.87
"2.5"" x 2.5""",Square,16PT C2S,5/5 (4/4 with Foil on Both Sides),No Coating,Regular Hang Tags,,,"Standard Drill Hole 1/8""",500,0.2255,112.73
"2.5"" x 2.5""",Square,16PT C2S,5/5 (4/4 with Foil on Both Sides),No Coating,Regular Hang Tags,,,"Standard Drill Hole 1/8""",1000,0.1556,155.61
"2.5"" x 2.5""",Square,16PT C2S,5/5 (4/4 with Foil on Both Sides),No Coating,Regular Hang Tags,,,"Standard Drill Hole 1/8""",2500,0.1131,282.65
"2.5"" x 2.5""",Square,16PT C2S,5/5 (4/4 with Foil on Both Sides),No Coating,Regular Hang Tags,,,"Standard Drill Hole 1/8""",5000,0.0835,417.60
"2.5"" x 2.5""",Square,16PT C2S,5/5 (4/4 with Foil on Both Sides),No Coating,Regular Hang Tags,,,No Drill Hole,500,0.2255,112.73
"2.5"" x 2.5""",Square,16PT C2S,5/5 (4/4 with Foil on Both Sides),No Coating,Regular Hang Tags,,,No Drill Hole,1000,0.1556,155.61
"2.5"" x 2.5""",Square,16PT C2S,5/5 (4/4 with Foil on Both Sides),No Coating,Regular Hang Tags,,,No Drill Hole,2500,0.1131,282.65
"2.5"" x 2.5""",Square,16PT C2S,5/5 (4/4 with Foil on Both Sides),No Coating,Regular Hang Tags,,,No Drill Hole,5000,0.0835,417.60
"2.5"" x 2.5""",Square,16PT C2S,5/5 (4/4 with Foil on Both Sides),UV on 4-color side,Regular Hang Tags,,,"Standard Drill Hole 1/8""",500,0.2319,115.93
"2.5"" x 2.5""",Square,16PT C2S,5/5 (4/4 with Foil on Both Sides),UV on 4-color side,Regular Hang Tags,,,"Standard Drill Hole 1/8""",1000,0.1858,185.78
"2.5"" x 2.5""",Square,16PT C2S,5/5 (4/4 with Foil on Both Sides),UV on 4-color side,Regular Hang Tags,,,"Standard Drill Hole 1/8""",2500,0.1143,285.82
"2.5"" x 2.5""",Square,16PT C2S,5/5 (4/4 with Foil on Both Sides),UV on 4-color side,Regular Hang Tags,,,"Standard Drill Hole 1/8""",5000,0.0842,420.79
"2.5"" x 2.5""",Square,16PT C2S,5/5 (4/4 with Foil on Both Sides),UV on 4-color side,Regular Hang Tags,,,No Drill Hole,500,0.2319,115.93
"2.5"" x 2.5""",Square,16PT C2S,5/5 (4/4 with Foil on Both Sides),UV on 4-color side,Regular Hang Tags,,,No Drill Hole,1000,0.1858,185.78
"2.5"" x 2.5""",Square,16PT C2S,5/5 (4/4 with Foil on Both Sides),UV on 4-color side,Regular Hang Tags,,,No Drill Hole,2500,0.1143,285.82
"2.5"" x 2.5""",Square,16PT C2S,5/5 (4/4 with Foil on Both Sides),UV on 4-color side,Regular Hang Tags,,,No Drill Hole,5000,0.0842,420.79
"3"" x 3""",Square,16PT C2S,5/4 (4/4 with Foil on Front),UV Coating Front Only,Regular Hang Tags,,,"Standard Drill Hole 1/8""",500,0.2092,104.61
"3"" x 3""",Square,16PT C2S,5/4 (4/4 with Foil on Front),UV Coating Front Only,Regular Hang Tags,,,"Standard Drill Hole 1/8""",1000,0.1664,166.36
"3"" x 3""",Square,16PT C2S,5/4 (4/4 with Foil on Front),UV Coating Front Only,Regular Hang Tags,,,"Standard Drill Hole 1/8""",2500,0.1043,260.67
"3"" x 3""",Square,16PT C2S,5/4 (4/4 with Foil on Front),UV Coating Front Only,Regular Hang Tags,,,"Standard Drill Hole 1/8""",5000,0.0796,397.87
"3"" x 3""",Square,16PT C2S,5/4 (4/4 with Foil on Front),UV Coating Front Only,Regular Hang Tags,,,No Drill Hole,500,0.2092,104.61
"3"" x 3""",Square,16PT C2S,5/4 (4/4 with Foil on Front),UV Coating Front Only,Regular Hang Tags,,,No Drill Hole,1000,0.1664,166.36
"3"" x 3""",Square,16PT C2S,5/4 (4/4 with Foil on Front),UV Coating Front Only,Regular Hang Tags,,,No Drill Hole,2500,0.1043,260.67
"3"" x 3""",Square,16PT C2S,5/4 (4/4 with Foil on Front),UV Coating Front Only,Regular Hang Tags,,,No Drill Hole,5000,0.0796,397.87
"3"" x 3""",Square,16PT C2S,5/4 (4/4 with Foil on Front),Spot UV,Regular Hang Tags,Spot UV Front,,"Standard Drill Hole 1/8""",500,0.2615,130.77
"3"" x 3""",Square,16PT C2S,5/4 (4/4 with Foil on Front),Spot UV,Regular Hang Tags,Spot UV Front,,"Standard Drill Hole 1/8""",1000,0.2079,207.95
"3"" x 3""",Square,16PT C2S,5/4 (4/4 with Foil on Front),Spot UV,Regular Hang Tags,Spot UV Front,,"Standard Drill Hole 1/8""",2500,0.1303,325.84
"3"" x 3""",Square,16PT C2S,5/4 (4/4 with Foil on Front),Spot UV,Regular Hang Tags,Spot UV Front,,"Standard Drill Hole 1/8""",5000,0.0995,497.34
"3"" x 3""",Square,16PT C2S,5/4 (4/4 with Foil on Front),Spot UV,Regular Hang Tags,Spot UV Front,,No Drill Hole,500,0.2615,130.77
"3"" x 3""",Square,16PT C2S,5/4 (4/4 with Foil on Front),Spot UV,Regular Hang Tags,Spot UV Front,,No Drill Hole,1000,0.2079,207.95
"3"" x 3""",Square,16PT C2S,5/4 (4/4 with Foil on Front),Spot UV,Regular Hang Tags,Spot UV Front,,No Drill Hole,2500,0.1303,325.84
"3"" x 3""",Square,16PT C2S,5/4 (4/4 with Foil on Front),Spot UV,Regular Hang Tags,Spot UV Front,,No Drill Hole,5000,0.0995,497.34
"3"" x 3""",Square,16PT C2S,5/4 (4/4 with Foil on Front),No Coating,Regular Hang Tags,,,"Standard Drill Hole 1/8""",500,0.2435,121.76
"3"" x 3""",Square,16PT C2S,5/4 (4/4 with Foil on Front),No Coating,Regular Hang Tags,,,"Standard Drill Hole 1/8""",1000,0.1904,190.36
"3"" x 3""",Square,16PT C2S,5/4 (4/4 with Foil on Front),No Coating,Regular Hang Tags,,,"Standard Drill Hole 1/8""",2500,0.1146,286.40
"3"" x 3""",Square,16PT C2S,5/4 (4/4 with Foil on Front),No Coating,Regular Hang Tags,,,"Standard Drill Hole 1/8""",5000,0.0847,423.59
"3"" x 3""",Square,16PT C2S,5/4 (4/4 with Foil on Front),No Coating,Regular Hang Tags,,,No Drill Hole,500,0.2435,121.76
"3"" x 3""",Square,16PT C2S,5/4 (4/4 with Foil on Front),No Coating,Regular Hang Tags,,,No Drill Hole,1000,0.1904,190.36
"3"" x 3""",Square,16PT C2S,5/4 (4/4 with Foil on Front),No Coating,Regular Hang Tags,,,No Drill Hole,2500,0.1146,286.40
"3"" x 3""",Square,16PT C2S,5/4 (4/4 with Foil on Front),No Coating,Regular Hang Tags,,,No Drill Hole,5000,0.0847,423.59
"3"" x 3""",Square,16PT C2S,5/4 (4/4 with Foil on Front),UV on 4-color side,Regular Hang Tags,,,"Standard Drill Hole 1/8""",500,0.2092,104.61
"3"" x 3""",Square,16PT C2S,5/4 (4/4 with Foil on Front),UV on 4-color side,Regular Hang Tags,,,"Standard Drill Hole 1/8""",1000,0.1664,166.36
"3"" x 3""",Square,16PT C2S,5/4 (4/4 with Foil on Front),UV on 4-color side,Regular Hang Tags,,,"Standard Drill Hole 1/8""",2500,0.1043,260.67
"3"" x 3""",Square,16PT C2S,5/4 (4/4 with Foil on Front),UV on 4-color side,Regular Hang Tags,,,"Standard Drill Hole 1/8""",5000,0.0796,397.87
"3"" x 3""",Square,16PT C2S,5/4 (4/4 with Foil on Front),UV on 4-color side,Regular Hang Tags,,,No Drill Hole,500,0.2092,104.61
