SIZE ,SHAPE ,STOCK ,COLORSPEC ,COATING ,PRODUCT STYLE ,SPOT UV SIDES ,LAMINATION ,FOIL COLOR ,,DRILL HOLE ,RunSize,UnitPrice,TotalPrice
"2"" x 2""",Square,16PT C2S,5/5 (4/4 with Foil on Both Sides),Spot UV,Regular Hang Tags,Spot UV Front,Silk,Red Foil,,"Standard Drill Hole 1/8""",5000,0.1522,761.15
"2"" x 2""",Square,16PT C2S,5/5 (4/4 with Foil on Both Sides),Spot UV,Regular Hang Tags,Spot UV Front,Silk,Red Foil,,No Drill Hole,500,0.3294,164.71
"2"" x 2""",Square,16PT C2S,5/5 (4/4 with Foil on Both Sides),Spot UV,Regular Hang Tags,Spot UV Front,Silk,Red Foil,,No Drill Hole,1000,0.1806,180.58
"2"" x 2""",Square,16PT C2S,5/5 (4/4 with Foil on Both Sides),Spot UV,Regular Hang Tags,Spot UV Front,Silk,Red Foil,,No Drill Hole,2500,0.1735,433.64
"2"" x 2""",Square,16PT C2S,5/5 (4/4 with Foil on Both Sides),Spot UV,Regular Hang Tags,Spot UV Front,Silk,Red Foil,,No Drill Hole,5000,0.1522,761.15
"2"" x 2""",Square,16PT C2S,5/5 (4/4 with Foil on Both Sides),Spot UV,Regular Hang Tags,Spot UV Front,Silk,Black Foil,,"Standard Drill Hole 1/8""",500,0.3294,164.71
"2"" x 2""",Square,16PT C2S,5/5 (4/4 with Foil on Both Sides),Spot UV,Regular Hang Tags,Spot UV Front,Silk,Black Foil,,"Standard Drill Hole 1/8""",1000,0.1806,180.58
"2"" x 2""",Square,16PT C2S,5/5 (4/4 with Foil on Both Sides),Spot UV,Regular Hang Tags,Spot UV Front,Silk,Black Foil,,"Standard Drill Hole 1/8""",2500,0.1735,433.64
"2"" x 2""",Square,16PT C2S,5/5 (4/4 with Foil on Both Sides),Spot UV,Regular Hang Tags,Spot UV Front,Silk,Black Foil,,"Standard Drill Hole 1/8""",5000,0.1522,761.15
"2"" x 2""",Square,16PT C2S,5/5 (4/4 with Foil on Both Sides),Spot UV,Regular Hang Tags,Spot UV Front,Silk,Black Foil,,No Drill Hole,500,0.3294,164.71
"2"" x 2""",Square,16PT C2S,5/5 (4/4 with Foil on Both Sides),Spot UV,Regular Hang Tags,Spot UV Front,Silk,Black Foil,,No Drill Hole,1000,0.1806,180.58
"2"" x 2""",Square,16PT C2S,5/5 (4/4 with Foil on Both Sides),Spot UV,Regular Hang Tags,Spot UV Front,Silk,Black Foil,,No Drill Hole,2500,0.1735,433.64
"2"" x 2""",Square,16PT C2S,5/5 (4/4 with Foil on Both Sides),Spot UV,Regular Hang Tags,Spot UV Front,Silk,Black Foil,,No Drill Hole,5000,0.1522,761.15
"2"" x 2""",Square,16PT C2S,5/5 (4/4 with Foil on Both Sides),Spot UV,Regular Hang Tags,Spot UV Front,Silk,Blue Foil,,"Standard Drill Hole 1/8""",500,0.3294,164.71
"2"" x 2""",Square,16PT C2S,5/5 (4/4 with Foil on Both Sides),Spot UV,Regular Hang Tags,Spot UV Front,Silk,Blue Foil,,"Standard Drill Hole 1/8""",1000,0.1806,180.58
"2"" x 2""",Square,16PT C2S,5/5 (4/4 with Foil on Both Sides),Spot UV,Regular Hang Tags,Spot UV Front,Silk,Blue Foil,,"Standard Drill Hole 1/8""",2500,0.1735,433.64
"2"" x 2""",Square,16PT C2S,5/5 (4/4 with Foil on Both Sides),Spot UV,Regular Hang Tags,Spot UV Front,Silk,Blue Foil,,"Standard Drill Hole 1/8""",5000,0.1522,761.15
"2"" x 2""",Square,16PT C2S,5/5 (4/4 with Foil on Both Sides),Spot UV,Regular Hang Tags,Spot UV Front,Silk,Blue Foil,,No Drill Hole,500,0.3294,164.71
"2"" x 2""",Square,16PT C2S,5/5 (4/4 with Foil on Both Sides),Spot UV,Regular Hang Tags,Spot UV Front,Silk,Blue Foil,,No Drill Hole,1000,0.1806,180.58
"2"" x 2""",Square,16PT C2S,5/5 (4/4 with Foil on Both Sides),Spot UV,Regular Hang Tags,Spot UV Front,Silk,Blue Foil,,No Drill Hole,2500,0.1735,433.64
"2"" x 2""",Square,16PT C2S,5/5 (4/4 with Foil on Both Sides),Spot UV,Regular Hang Tags,Spot UV Front,Silk,Blue Foil,,No Drill Hole,5000,0.1522,761.15
"2"" x 2""",Square,16PT C2S,5/5 (4/4 with Foil on Both Sides),Spot UV,Regular Hang Tags,Spot UV Front,Silk,Gold Foil,,"Standard Drill Hole 1/8""",500,0.3294,164.71
"2"" x 2""",Square,16PT C2S,5/5 (4/4 with Foil on Both Sides),Spot UV,Regular Hang Tags,Spot UV Front,Silk,Gold Foil,,"Standard Drill Hole 1/8""",1000,0.1806,180.58
"2"" x 2""",Square,16PT C2S,5/5 (4/4 with Foil on Both Sides),Spot UV,Regular Hang Tags,Spot UV Front,Silk,Gold Foil,,"Standard Drill Hole 1/8""",2500,0.1735,433.64
"2"" x 2""",Square,16PT C2S,5/5 (4/4 with Foil on Both Sides),Spot UV,Regular Hang Tags,Spot UV Front,Silk,Gold Foil,,"Standard Drill Hole 1/8""",5000,0.1522,761.15
"2"" x 2""",Square,16PT C2S,5/5 (4/4 with Foil on Both Sides),Spot UV,Regular Hang Tags,Spot UV Front,Silk,Gold Foil,,No Drill Hole,500,0.3294,164.71
"2"" x 2""",Square,16PT C2S,5/5 (4/4 with Foil on Both Sides),Spot UV,Regular Hang Tags,Spot UV Front,Silk,Gold Foil,,No Drill Hole,1000,0.1806,180.58
"2"" x 2""",Square,16PT C2S,5/5 (4/4 with Foil on Both Sides),Spot UV,Regular Hang Tags,Spot UV Front,Silk,Gold Foil,,No Drill Hole,2500,0.1735,433.64
"2"" x 2""",Square,16PT C2S,5/5 (4/4 with Foil on Both Sides),Spot UV,Regular Hang Tags,Spot UV Front,Silk,Gold Foil,,No Drill Hole,5000,0.1522,761.15
"2"" x 2""",Square,16PT C2S,5/5 (4/4 with Foil on Both Sides),Spot UV,Regular Hang Tags,Spot UV Front,Silk,Copper Foil,,"Standard Drill Hole 1/8""",500,0.3294,164.71
"2"" x 2""",Square,16PT C2S,5/5 (4/4 with Foil on Both Sides),Spot UV,Regular Hang Tags,Spot UV Front,Silk,Copper Foil,,"Standard Drill Hole 1/8""",1000,0.1806,180.58
"2"" x 2""",Square,16PT C2S,5/5 (4/4 with Foil on Both Sides),Spot UV,Regular Hang Tags,Spot UV Front,Silk,Copper Foil,,"Standard Drill Hole 1/8""",2500,0.1735,433.64
"2"" x 2""",Square,16PT C2S,5/5 (4/4 with Foil on Both Sides),Spot UV,Regular Hang Tags,Spot UV Front,Silk,Copper Foil,,"Standard Drill Hole 1/8""",5000,0.1522,761.15
"2"" x 2""",Square,16PT C2S,5/5 (4/4 with Foil on Both Sides),Spot UV,Regular Hang Tags,Spot UV Front,Silk,Copper Foil,,No Drill Hole,500,0.3294,164.71
"2"" x 2""",Square,16PT C2S,5/5 (4/4 with Foil on Both Sides),Spot UV,Regular Hang Tags,Spot UV Front,Silk,Copper Foil,,No Drill Hole,1000,0.1806,180.58
"2"" x 2""",Square,16PT C2S,5/5 (4/4 with Foil on Both Sides),Spot UV,Regular Hang Tags,Spot UV Front,Silk,Copper Foil,,No Drill Hole,2500,0.1735,433.64
"2"" x 2""",Square,16PT C2S,5/5 (4/4 with Foil on Both Sides),Spot UV,Regular Hang Tags,Spot UV Front,Silk,Copper Foil,,No Drill Hole,5000,0.1522,761.15
"2"" x 2""",Square,16PT C2S,5/5 (4/4 with Foil on Both Sides),Spot UV,Regular Hang Tags,Spot UV Front,Silk,Rose Gold Foil,,"Standard Drill Hole 1/8""",500,0.3294,164.71
"2"" x 2""",Square,16PT C2S,5/5 (4/4 with Foil on Both Sides),Spot UV,Regular Hang Tags,Spot UV Front,Silk,Rose Gold Foil,,"Standard Drill Hole 1/8""",1000,0.1806,180.58
"2"" x 2""",Square,16PT C2S,5/5 (4/4 with Foil on Both Sides),Spot UV,Regular Hang Tags,Spot UV Front,Silk,Rose Gold Foil,,"Standard Drill Hole 1/8""",2500,0.1735,433.64
"2"" x 2""",Square,16PT C2S,5/5 (4/4 with Foil on Both Sides),Spot UV,Regular Hang Tags,Spot UV Front,Silk,Rose Gold Foil,,"Standard Drill Hole 1/8""",5000,0.1522,761.15
"2"" x 2""",Square,16PT C2S,5/5 (4/4 with Foil on Both Sides),Spot UV,Regular Hang Tags,Spot UV Front,Silk,Rose Gold Foil,,No Drill Hole,500,0.3294,164.71
"2"" x 2""",Square,16PT C2S,5/5 (4/4 with Foil on Both Sides),Spot UV,Regular Hang Tags,Spot UV Front,Silk,Rose Gold Foil,,No Drill Hole,1000,0.1806,180.58
"2"" x 2""",Square,16PT C2S,5/5 (4/4 with Foil on Both Sides),Spot UV,Regular Hang Tags,Spot UV Front,Silk,Rose Gold Foil,,No Drill Hole,2500,0.1735,433.64
"2"" x 2""",Square,16PT C2S,5/5 (4/4 with Foil on Both Sides),Spot UV,Regular Hang Tags,Spot UV Front,Silk,Rose Gold Foil,,No Drill Hole,5000,0.1522,761.15
"2"" x 2""",Square,16PT C2S,5/5 (4/4 with Foil on Both Sides),Spot UV,Regular Hang Tags,Spot UV Front,Silk,Silver Foil,,"Standard Drill Hole 1/8""",500,0.3294,164.71
"2"" x 2""",Square,16PT C2S,5/5 (4/4 with Foil on Both Sides),Spot UV,Regular Hang Tags,Spot UV Front,Silk,Silver Foil,,"Standard Drill Hole 1/8""",1000,0.1806,180.58
"2"" x 2""",Square,16PT C2S,5/5 (4/4 with Foil on Both Sides),Spot UV,Regular Hang Tags,Spot UV Front,Silk,Silver Foil,,"Standard Drill Hole 1/8""",2500,0.1735,433.64
"2"" x 2""",Square,16PT C2S,5/5 (4/4 with Foil on Both Sides),Spot UV,Regular Hang Tags,Spot UV Front,Silk,Silver Foil,,"Standard Drill Hole 1/8""",5000,0.1522,761.15
"2"" x 2""",Square,16PT C2S,5/5 (4/4 with Foil on Both Sides),Spot UV,Regular Hang Tags,Spot UV Front,Silk,Silver Foil,,No Drill Hole,500,0.3294,164.71
"2"" x 2""",Square,16PT C2S,5/5 (4/4 with Foil on Both Sides),Spot UV,Regular Hang Tags,Spot UV Front,Silk,Silver Foil,,No Drill Hole,1000,0.1806,180.58
"2"" x 2""",Square,16PT C2S,5/5 (4/4 with Foil on Both Sides),Spot UV,Regular Hang Tags,Spot UV Front,Silk,Silver Foil,,No Drill Hole,2500,0.1735,433.64
"2"" x 2""",Square,16PT C2S,5/5 (4/4 with Foil on Both Sides),Spot UV,Regular Hang Tags,Spot UV Front,Silk,Silver Foil,,No Drill Hole,5000,0.1522,761.15
"2"" x 2""",Square,16PT C2S,5/5 (4/4 with Foil on Both Sides),No Coating,Regular Hang Tags,,Silk,Red Foil,,"Standard Drill Hole 1/8""",500,0.2754,137.71
"2"" x 2""",Square,16PT C2S,5/5 (4/4 with Foil on Both Sides),No Coating,Regular Hang Tags,,Silk,Red Foil,,"Standard Drill Hole 1/8""",1000,0.1536,153.60
"2"" x 2""",Square,16PT C2S,5/5 (4/4 with Foil on Both Sides),No Coating,Regular Hang Tags,,Silk,Red Foil,,"Standard Drill Hole 1/8""",2500,0.1430,357.41
"2"" x 2""",Square,16PT C2S,5/5 (4/4 with Foil on Both Sides),No Coating,Regular Hang Tags,,Silk,Red Foil,,"Standard Drill Hole 1/8""",5000,0.1341,670.64
"2"" x 2""",Square,16PT C2S,5/5 (4/4 with Foil on Both Sides),No Coating,Regular Hang Tags,,Silk,Red Foil,,No Drill Hole,500,0.2754,137.71
"2"" x 2""",Square,16PT C2S,5/5 (4/4 with Foil on Both Sides),No Coating,Regular Hang Tags,,Silk,Red Foil,,No Drill Hole,1000,0.1536,153.60
"2"" x 2""",Square,16PT C2S,5/5 (4/4 with Foil on Both Sides),No Coating,Regular Hang Tags,,Silk,Red Foil,,No Drill Hole,2500,0.1430,357.41
"2"" x 2""",Square,16PT C2S,5/5 (4/4 with Foil on Both Sides),No Coating,Regular Hang Tags,,Silk,Red Foil,,No Drill Hole,5000,0.1341,670.64
"2"" x 2""",Square,16PT C2S,5/5 (4/4 with Foil on Both Sides),No Coating,Regular Hang Tags,,Silk,Black Foil,,"Standard Drill Hole 1/8""",500,0.2754,137.71
"2"" x 2""",Square,16PT C2S,5/5 (4/4 with Foil on Both Sides),No Coating,Regular Hang Tags,,Silk,Black Foil,,"Standard Drill Hole 1/8""",1000,0.1536,153.60
"2"" x 2""",Square,16PT C2S,5/5 (4/4 with Foil on Both Sides),No Coating,Regular Hang Tags,,Silk,Black Foil,,"Standard Drill Hole 1/8""",2500,0.1430,357.41
"2"" x 2""",Square,16PT C2S,5/5 (4/4 with Foil on Both Sides),No Coating,Regular Hang Tags,,Silk,Black Foil,,"Standard Drill Hole 1/8""",5000,0.1341,670.64
"2"" x 2""",Square,16PT C2S,5/5 (4/4 with Foil on Both Sides),No Coating,Regular Hang Tags,,Silk,Black Foil,,No Drill Hole,500,0.2754,137.71
"2"" x 2""",Square,16PT C2S,5/5 (4/4 with Foil on Both Sides),No Coating,Regular Hang Tags,,Silk,Black Foil,,No Drill Hole,1000,0.1536,153.60
"2"" x 2""",Square,16PT C2S,5/5 (4/4 with Foil on Both Sides),No Coating,Regular Hang Tags,,Silk,Black Foil,,No Drill Hole,2500,0.1430,357.41
"2"" x 2""",Square,16PT C2S,5/5 (4/4 with Foil on Both Sides),No Coating,Regular Hang Tags,,Silk,Black Foil,,No Drill Hole,5000,0.1341,670.64
"2"" x 2""",Square,16PT C2S,5/5 (4/4 with Foil on Both Sides),No Coating,Regular Hang Tags,,Silk,Blue Foil,,"Standard Drill Hole 1/8""",500,0.2754,137.71
"2"" x 2""",Square,16PT C2S,5/5 (4/4 with Foil on Both Sides),No Coating,Regular Hang Tags,,Silk,Blue Foil,,"Standard Drill Hole 1/8""",1000,0.1536,153.60
"2"" x 2""",Square,16PT C2S,5/5 (4/4 with Foil on Both Sides),No Coating,Regular Hang Tags,,Silk,Blue Foil,,"Standard Drill Hole 1/8""",2500,0.1430,357.41
"2"" x 2""",Square,16PT C2S,5/5 (4/4 with Foil on Both Sides),No Coating,Regular Hang Tags,,Silk,Blue Foil,,"Standard Drill Hole 1/8""",5000,0.1341,670.64
"2"" x 2""",Square,16PT C2S,5/5 (4/4 with Foil on Both Sides),No Coating,Regular Hang Tags,,Silk,Blue Foil,,No Drill Hole,500,0.2754,137.71
"2"" x 2""",Square,16PT C2S,5/5 (4/4 with Foil on Both Sides),No Coating,Regular Hang Tags,,Silk,Blue Foil,,No Drill Hole,1000,0.1536,153.60
"2"" x 2""",Square,16PT C2S,5/5 (4/4 with Foil on Both Sides),No Coating,Regular Hang Tags,,Silk,Blue Foil,,No Drill Hole,2500,0.1430,357.41
"2"" x 2""",Square,16PT C2S,5/5 (4/4 with Foil on Both Sides),No Coating,Regular Hang Tags,,Silk,Blue Foil,,No Drill Hole,5000,0.1341,670.64
"2"" x 2""",Square,16PT C2S,5/5 (4/4 with Foil on Both Sides),No Coating,Regular Hang Tags,,Silk,Gold Foil,,"Standard Drill Hole 1/8""",500,0.2754,137.71
"2"" x 2""",Square,16PT C2S,5/5 (4/4 with Foil on Both Sides),No Coating,Regular Hang Tags,,Silk,Gold Foil,,"Standard Drill Hole 1/8""",1000,0.1536,153.60
"2"" x 2""",Square,16PT C2S,5/5 (4/4 with Foil on Both Sides),No Coating,Regular Hang Tags,,Silk,Gold Foil,,"Standard Drill Hole 1/8""",2500,0.1430,357.41
"2"" x 2""",Square,16PT C2S,5/5 (4/4 with Foil on Both Sides),No Coating,Regular Hang Tags,,Silk,Gold Foil,,"Standard Drill Hole 1/8""",5000,0.1341,670.64
"2"" x 2""",Square,16PT C2S,5/5 (4/4 with Foil on Both Sides),No Coating,Regular Hang Tags,,Silk,Gold Foil,,No Drill Hole,500,0.2754,137.71
"2"" x 2""",Square,16PT C2S,5/5 (4/4 with Foil on Both Sides),No Coating,Regular Hang Tags,,Silk,Gold Foil,,No Drill Hole,1000,0.1536,153.60
"2"" x 2""",Square,16PT C2S,5/5 (4/4 with Foil on Both Sides),No Coating,Regular Hang Tags,,Silk,Gold Foil,,No Drill Hole,2500,0.1430,357.41
"2"" x 2""",Square,16PT C2S,5/5 (4/4 with Foil on Both Sides),No Coating,Regular Hang Tags,,Silk,Gold Foil,,No Drill Hole,5000,0.1341,670.64
"2"" x 2""",Square,16PT C2S,5/5 (4/4 with Foil on Both Sides),No Coating,Regular Hang Tags,,Silk,Copper Foil,,"Standard Drill Hole 1/8""",500,0.2754,137.71
"2"" x 2""",Square,16PT C2S,5/5 (4/4 with Foil on Both Sides),No Coating,Regular Hang Tags,,Silk,Copper Foil,,"Standard Drill Hole 1/8""",1000,0.1536,153.60
"2"" x 2""",Square,16PT C2S,5/5 (4/4 with Foil on Both Sides),No Coating,Regular Hang Tags,,Silk,Copper Foil,,"Standard Drill Hole 1/8""",2500,0.1430,357.41
"2"" x 2""",Square,16PT C2S,5/5 (4/4 with Foil on Both Sides),No Coating,Regular Hang Tags,,Silk,Copper Foil,,"Standard Drill Hole 1/8""",5000,0.1341,670.64
"2"" x 2""",Square,16PT C2S,5/5 (4/4 with Foil on Both Sides),No Coating,Regular Hang Tags,,Silk,Copper Foil,,No Drill Hole,500,0.2754,137.71
"2"" x 2""",Square,16PT C2S,5/5 (4/4 with Foil on Both Sides),No Coating,Regular Hang Tags,,Silk,Copper Foil,,No Drill Hole,1000,0.1536,153.60
"2"" x 2""",Square,16PT C2S,5/5 (4/4 with Foil on Both Sides),No Coating,Regular Hang Tags,,Silk,Copper Foil,,No Drill Hole,2500,0.1430,357.41
"2"" x 2""",Square,16PT C2S,5/5 (4/4 with Foil on Both Sides),No Coating,Regular Hang Tags,,Silk,Copper Foil,,No Drill Hole,5000,0.1341,670.64
"2"" x 2""",Square,16PT C2S,5/5 (4/4 with Foil on Both Sides),No Coating,Regular Hang Tags,,Silk,Rose Gold Foil,,"Standard Drill Hole 1/8""",500,0.2754,137.71
"2"" x 2""",Square,16PT C2S,5/5 (4/4 with Foil on Both Sides),No Coating,Regular Hang Tags,,Silk,Rose Gold Foil,,"Standard Drill Hole 1/8""",1000,0.1536,153.60
"2"" x 2""",Square,16PT C2S,5/5 (4/4 with Foil on Both Sides),No Coating,Regular Hang Tags,,Silk,Rose Gold Foil,,"Standard Drill Hole 1/8""",2500,0.1430,357.41
"2"" x 2""",Square,16PT C2S,5/5 (4/4 with Foil on Both Sides),No Coating,Regular Hang Tags,,Silk,Rose Gold Foil,,"Standard Drill Hole 1/8""",5000,0.1341,670.64
"2"" x 2""",Square,16PT C2S,5/5 (4/4 with Foil on Both Sides),No Coating,Regular Hang Tags,,Silk,Rose Gold Foil,,No Drill Hole,500,0.2754,137.71
"2"" x 2""",Square,16PT C2S,5/5 (4/4 with Foil on Both Sides),No Coating,Regular Hang Tags,,Silk,Rose Gold Foil,,No Drill Hole,1000,0.1536,153.60
"2"" x 2""",Square,16PT C2S,5/5 (4/4 with Foil on Both Sides),No Coating,Regular Hang Tags,,Silk,Rose Gold Foil,,No Drill Hole,2500,0.1430,357.41
"2"" x 2""",Square,16PT C2S,5/5 (4/4 with Foil on Both Sides),No Coating,Regular Hang Tags,,Silk,Rose Gold Foil,,No Drill Hole,5000,0.1341,670.64
"2"" x 2""",Square,16PT C2S,5/5 (4/4 with Foil on Both Sides),No Coating,Regular Hang Tags,,Silk,Silver Foil,,"Standard Drill Hole 1/8""",500,0.2754,137.71
"2"" x 2""",Square,16PT C2S,5/5 (4/4 with Foil on Both Sides),No Coating,Regular Hang Tags,,Silk,Silver Foil,,"Standard Drill Hole 1/8""",1000,0.1536,153.60
"2"" x 2""",Square,16PT C2S,5/5 (4/4 with Foil on Both Sides),No Coating,Regular Hang Tags,,Silk,Silver Foil,,"Standard Drill Hole 1/8""",2500,0.1430,357.41
"2"" x 2""",Square,16PT C2S,5/5 (4/4 with Foil on Both Sides),No Coating,Regular Hang Tags,,Silk,Silver Foil,,"Standard Drill Hole 1/8""",5000,0.1341,670.64
"2"" x 2""",Square,16PT C2S,5/5 (4/4 with Foil on Both Sides),No Coating,Regular Hang Tags,,Silk,Silver Foil,,No Drill Hole,500,0.2754,137.71
"2"" x 2""",Square,16PT C2S,5/5 (4/4 with Foil on Both Sides),No Coating,Regular Hang Tags,,Silk,Silver Foil,,No Drill Hole,1000,0.1536,153.60
"2"" x 2""",Square,16PT C2S,5/5 (4/4 with Foil on Both Sides),No Coating,Regular Hang Tags,,Silk,Silver Foil,,No Drill Hole,2500,0.1430,357.41
"2"" x 2""",Square,16PT C2S,5/5 (4/4 with Foil on Both Sides),No Coating,Regular Hang Tags,,Silk,Silver Foil,,No Drill Hole,5000,0.1341,670.64
"2"" x 2""",Square,16PT C2S,5/0 (4/0 with Foil on Front),Spot UV,Regular Hang Tags,Spot UV Front,Silk,Red Foil,,"Standard Drill Hole 1/8""",500,0.2572,128.60
"2"" x 2""",Square,16PT C2S,5/0 (4/0 with Foil on Front),Spot UV,Regular Hang Tags,Spot UV Front,Silk,Red Foil,,"Standard Drill Hole 1/8""",1000,0.1445,144.50
"2"" x 2""",Square,16PT C2S,5/0 (4/0 with Foil on Front),Spot UV,Regular Hang Tags,Spot UV Front,Silk,Red Foil,,"Standard Drill Hole 1/8""",2500,0.1423,355.68
"2"" x 2""",Square,16PT C2S,5/0 (4/0 with Foil on Front),Spot UV,Regular Hang Tags,Spot UV Front,Silk,Red Foil,,"Standard Drill Hole 1/8""",5000,0.1248,624.04
"2"" x 2""",Square,16PT C2S,5/0 (4/0 with Foil on Front),Spot UV,Regular Hang Tags,Spot UV Front,Silk,Red Foil,,No Drill Hole,500,0.2572,128.60
"2"" x 2""",Square,16PT C2S,5/0 (4/0 with Foil on Front),Spot UV,Regular Hang Tags,Spot UV Front,Silk,Red Foil,,No Drill Hole,1000,0.1445,144.50
"2"" x 2""",Square,16PT C2S,5/0 (4/0 with Foil on Front),Spot UV,Regular Hang Tags,Spot UV Front,Silk,Red Foil,,No Drill Hole,2500,0.1423,355.68
"2"" x 2""",Square,16PT C2S,5/0 (4/0 with Foil on Front),Spot UV,Regular Hang Tags,Spot UV Front,Silk,Red Foil,,No Drill Hole,5000,0.1248,624.04
"2"" x 2""",Square,16PT C2S,5/0 (4/0 with Foil on Front),Spot UV,Regular Hang Tags,Spot UV Front,Silk,Black Foil,,"Standard Drill Hole 1/8""",500,0.2572,128.60
"2"" x 2""",Square,16PT C2S,5/0 (4/0 with Foil on Front),Spot UV,Regular Hang Tags,Spot UV Front,Silk,Black Foil,,"Standard Drill Hole 1/8""",1000,0.1445,144.50
"2"" x 2""",Square,16PT C2S,5/0 (4/0 with Foil on Front),Spot UV,Regular Hang Tags,Spot UV Front,Silk,Black Foil,,"Standard Drill Hole 1/8""",2500,0.1423,355.68
"2"" x 2""",Square,16PT C2S,5/0 (4/0 with Foil on Front),Spot UV,Regular Hang Tags,Spot UV Front,Silk,Black Foil,,"Standard Drill Hole 1/8""",5000,0.1248,624.04
"2"" x 2""",Square,16PT C2S,5/0 (4/0 with Foil on Front),Spot UV,Regular Hang Tags,Spot UV Front,Silk,Black Foil,,No Drill Hole,500,0.2572,128.60
"2"" x 2""",Square,16PT C2S,5/0 (4/0 with Foil on Front),Spot UV,Regular Hang Tags,Spot UV Front,Silk,Black Foil,,No Drill Hole,1000,0.1445,144.50
"2"" x 2""",Square,16PT C2S,5/0 (4/0 with Foil on Front),Spot UV,Regular Hang Tags,Spot UV Front,Silk,Black Foil,,No Drill Hole,2500,0.1423,355.68
"2"" x 2""",Square,16PT C2S,5/0 (4/0 with Foil on Front),Spot UV,Regular Hang Tags,Spot UV Front,Silk,Black Foil,,No Drill Hole,5000,0.1248,624.04
"2"" x 2""",Square,16PT C2S,5/0 (4/0 with Foil on Front),Spot UV,Regular Hang Tags,Spot UV Front,Silk,Blue Foil,,"Standard Drill Hole 1/8""",500,0.2572,128.60
"2"" x 2""",Square,16PT C2S,5/0 (4/0 with Foil on Front),Spot UV,Regular Hang Tags,Spot UV Front,Silk,Blue Foil,,"Standard Drill Hole 1/8""",1000,0.1445,144.50
"2"" x 2""",Square,16PT C2S,5/0 (4/0 with Foil on Front),Spot UV,Regular Hang Tags,Spot UV Front,Silk,Blue Foil,,"Standard Drill Hole 1/8""",2500,0.1423,355.68
"2"" x 2""",Square,16PT C2S,5/0 (4/0 with Foil on Front),Spot UV,Regular Hang Tags,Spot UV Front,Silk,Blue Foil,,"Standard Drill Hole 1/8""",5000,0.1248,624.04
"2"" x 2""",Square,16PT C2S,5/0 (4/0 with Foil on Front),Spot UV,Regular Hang Tags,Spot UV Front,Silk,Blue Foil,,No Drill Hole,500,0.2572,128.60
"2"" x 2""",Square,16PT C2S,5/0 (4/0 with Foil on Front),Spot UV,Regular Hang Tags,Spot UV Front,Silk,Blue Foil,,No Drill Hole,1000,0.1445,144.50
"2"" x 2""",Square,16PT C2S,5/0 (4/0 with Foil on Front),Spot UV,Regular Hang Tags,Spot UV Front,Silk,Blue Foil,,No Drill Hole,2500,0.1423,355.68
"2"" x 2""",Square,16PT C2S,5/0 (4/0 with Foil on Front),Spot UV,Regular Hang Tags,Spot UV Front,Silk,Blue Foil,,No Drill Hole,5000,0.1248,624.04
"2"" x 2""",Square,16PT C2S,5/0 (4/0 with Foil on Front),Spot UV,Regular Hang Tags,Spot UV Front,Silk,Gold Foil,,"Standard Drill Hole 1/8""",500,0.2572,128.60
"2"" x 2""",Square,16PT C2S,5/0 (4/0 with Foil on Front),Spot UV,Regular Hang Tags,Spot UV Front,Silk,Gold Foil,,"Standard Drill Hole 1/8""",1000,0.1445,144.50
"2"" x 2""",Square,16PT C2S,5/0 (4/0 with Foil on Front),Spot UV,Regular Hang Tags,Spot UV Front,Silk,Gold Foil,,"Standard Drill Hole 1/8""",2500,0.1423,355.68
"2"" x 2""",Square,16PT C2S,5/0 (4/0 with Foil on Front),Spot UV,Regular Hang Tags,Spot UV Front,Silk,Gold Foil,,"Standard Drill Hole 1/8""",5000,0.1248,624.04
"2"" x 2""",Square,16PT C2S,5/0 (4/0 with Foil on Front),Spot UV,Regular Hang Tags,Spot UV Front,Silk,Gold Foil,,No Drill Hole,500,0.2572,128.60
"2"" x 2""",Square,16PT C2S,5/0 (4/0 with Foil on Front),Spot UV,Regular Hang Tags,Spot UV Front,Silk,Gold Foil,,No Drill Hole,1000,0.1445,144.50
"2"" x 2""",Square,16PT C2S,5/0 (4/0 with Foil on Front),Spot UV,Regular Hang Tags,Spot UV Front,Silk,Gold Foil,,No Drill Hole,2500,0.1423,355.68
"2"" x 2""",Square,16PT C2S,5/0 (4/0 with Foil on Front),Spot UV,Regular Hang Tags,Spot UV Front,Silk,Gold Foil,,No Drill Hole,5000,0.1248,624.04
"2"" x 2""",Square,16PT C2S,5/0 (4/0 with Foil on Front),Spot UV,Regular Hang Tags,Spot UV Front,Silk,Copper Foil,,"Standard Drill Hole 1/8""",500,0.2572,128.60
"2"" x 2""",Square,16PT C2S,5/0 (4/0 with Foil on Front),Spot UV,Regular Hang Tags,Spot UV Front,Silk,Copper Foil,,"Standard Drill Hole 1/8""",1000,0.1445,144.50
"2"" x 2""",Square,16PT C2S,5/0 (4/0 with Foil on Front),Spot UV,Regular Hang Tags,Spot UV Front,Silk,Copper Foil,,"Standard Drill Hole 1/8""",2500,0.1423,355.68
"2"" x 2""",Square,16PT C2S,5/0 (4/0 with Foil on Front),Spot UV,Regular Hang Tags,Spot UV Front,Silk,Copper Foil,,"Standard Drill Hole 1/8""",5000,0.1248,624.04
"2"" x 2""",Square,16PT C2S,5/0 (4/0 with Foil on Front),Spot UV,Regular Hang Tags,Spot UV Front,Silk,Copper Foil,,No Drill Hole,500,0.2572,128.60
